id,count
1048,102.30481623608617
1049,109.03399328192222
1050,63.13685924404049
1051,185.46772723140228
1052,264.3025764010723
1055,164.63774545388063
1060,149.1180604473516
1064,26.714139426096594
1066,65.68077915145092
1071,102.64560466534681
1073,18.230072207200347
1089,192.43124792325156
1091,110.87147163520521
1092,78.76106953282957
1093,221.40417980154913
1096,288.1022551006245
1097,208.91883691306364
1098,17.37262978543444
1099,38.994186455225716
1102,172.07715745173763
1107,86.54217435549987
1109,33.10165065297066
1111,105.46489506522684
1112,112.13089236706662
1114,298.5057416679571
1116,282.8263068482692
1117,121.48664714555703
1118,73.02320262588972
1122,125.30657534113566
1124,174.00744638652105
1127,109.58742032799758
1133,233.28872955056192
1134,39.03092357021541
1135,146.1759688336643
1139,281.72264332528334
1143,62.64704603579314
1150,104.03834444585965
1151,111.42667041427181
1153,279.80384558054106
1155,26.78500677303537
1162,25.53697190088484
1163,199.7906845804698
1166,20.961493371610985
1171,84.91270144457518
1172,18.21949554400133
1173,262.00706314562814
1174,82.23855182248525
1177,115.24937800080106
1178,180.26280802510826
1184,164.83193876167886
1185,113.40176995045297
1186,107.40701953114112
1187,177.47607783197145
1188,286.2061746295846
1191,150.38164186985176
1207,126.95024694597174
1213,39.585106864708635
1215,134.7222712217576
1223,182.36117012960136
1227,114.02634745970276
1236,62.36171270245981
1237,63.50248769981077
1238,18.649656787557504
1241,25.436191934422926
1248,18.33353041393113
1250,29.007295715496795
1251,158.1112068598691
1253,103.47866013968778
1255,101.26401531311767
1257,183.37300397233963
1261,106.53171523017635
1262,316.22369712233143
1265,133.84994010927812
1273,187.81446444757262
1277,268.57803927661325
1278,115.83129037578881
1280,103.40193932699898
1284,251.6845318537061
1285,298.58152131425106
1288,32.29725884498006
1295,114.6625231369474
1297,320.9785049246436
1299,265.4974986223981
1304,164.21815893907115
1308,41.06593252488049
1310,99.90166037076804
1311,115.79660672049766
1314,91.6652376663702
1315,108.92166687289148
1318,38.61195086580633
1320,300.08132534022906
1321,284.5540413141655
1322,245.41214243666346
1330,124.04942640455089
1333,168.6691742386217
1334,220.88983824234742
1341,139.1526033902748
1344,134.88543550178417
1351,230.7742233080396
1354,104.20470176180747
1356,63.50208886180667
1363,114.93707504650132
1365,235.16396811753066
1369,123.05225679596371
1373,103.49702395151147
1375,110.96811461732075
1377,86.20180505264813
1379,136.3451464055465
1380,276.53360390295893
1381,101.74077780385831
1384,190.61373630149805
1390,188.29859092192987
1393,223.26978056947
1395,62.82045944920655
1399,311.2003826384566
1400,95.6557311488239
1401,166.58810611321985
1404,182.9094688029301
1408,18.459790598004943
1409,26.625396118337715
1413,244.5036718333149
1416,279.7566507887142
1418,103.17289191902279
1423,90.09473666212263
1424,25.622403257270086
1425,18.881943511867213
1433,230.02753671985337
1434,150.16626886415375
1436,314.06608709229005
1442,260.6108314830846
1444,86.24947530369337
1445,123.96520360948404
1452,204.79264216761783
1455,171.4268673505018
1462,63.13685924404049
1467,64.88229339672786
1472,41.73338089803856
1475,178.965740355376
1493,117.20583018467318
1501,220.16688789849562
1503,284.2876931987514
1504,239.78852297722324
1505,17.91296276643407
1511,210.00820887214903
1512,63.3634947629231
1513,110.79774393306904
1514,33.29069234644246
1528,221.85532198908442
1533,244.98853246290398
1534,25.526138567551506
1536,166.86508102325283
1537,81.20288295601235
1539,245.25632614643948
1550,245.52823260400947
1552,206.8522248222776
1554,238.4070238429061
1555,310.06221068601553
1556,102.05494787548109
1559,29.56227032311754
1563,238.77386736243812
1566,143.35513066239932
1567,178.64558462113493
1568,25.7275707665924
1571,217.04124108923233
1572,18.120895617532835
1574,62.508451936909566
1577,18.318013042954938
1583,72.1267562136686
1585,26.248849774665345
1586,227.16189602380865
1587,203.07981676263887
1596,147.47870967003493
1602,29.810430663526205
1604,75.62594606481095
1605,36.56684812780174
1610,293.31826425420644
1611,101.10845492452457
1616,29.932313817655686
1617,102.33183786990082
1618,18.16848881522286
1622,40.48173412461933
1623,38.71205050638084
1628,294.7897153047999
1631,17.80922752096157
1632,191.12593197713542
1633,257.98457316998775
1634,291.3679718545264
1636,218.9196407989736
1637,102.55193556972563
1643,160.51740391474212
1644,104.24388123055788
1646,94.6747288735635
1648,204.3043777210057
1651,40.82237742157675
1656,17.37262978543444
1658,152.9522049692599
1659,17.422814970619626
1665,164.49643514326632
1666,142.6653977531993
1670,33.22779310311311
1674,160.31442180587737
1679,204.19004911866807
1680,225.9688205549344
1683,318.16074788783743
1686,25.319285018521597
1691,101.70641381501191
1693,39.231922837614675
1696,32.726236938879104
1697,104.59664204171428
1703,84.42841809331215
1706,25.64214708642568
1709,152.32744954074695
1710,84.7818933637671
1712,198.36355137111153
1713,126.58027244791832
1718,314.6449771582234
1719,182.59877878796158
1722,284.4897394022451
1723,134.62851374495773
1724,285.4053633574822
1728,61.29659978112822
1730,31.74481297150409
1732,27.46659748241799
1737,37.93403757887957
1745,84.60847995035368
1747,18.21825580672711
1748,18.52163066011674
1755,113.26210785455235
1759,18.318013042954938
1761,274.4562925976672
1764,222.0434681117768
1765,146.19952526982507
1766,85.77384747172121
1768,90.79084227677309
1770,25.928937181980555
1771,161.4382857873601
1774,100.66076517549703
1785,126.89006695237254
1788,199.7463536255278
1792,18.167249077948647
1794,247.39649089981108
1797,121.98830343123353
1798,14.63006671058868
1799,247.61203202353397
1802,104.22459234679864
1806,40.149537558409044
1808,84.75694900827462
1810,234.45714914096632
1818,99.36832560841675
1819,319.8169184921081
1820,292.39384160124416
1822,237.61010753930987
1826,226.60557591076437
1827,191.51872157659696
1835,18.86123047277295
1841,114.62685794456432
1842,153.073742268181
1843,18.649656787557504
1846,39.6831115742151
1849,113.31884120278421
1850,191.08807395528135
1851,176.5995837855246
1857,62.92552711502886
1858,187.4600580273967
1860,100.39833772814865
1861,266.287328142446
1864,105.64182258509419
1869,292.66436270872845
1871,63.13685924404049
1872,27.164113220506174
1875,18.33089393035263
1878,226.69321413674774
1879,259.6996443109756
1885,86.21898960086334
1888,103.54105788176359
1889,25.61174517428651
1890,99.60432485867648
1896,137.49436056392776
1897,163.91796394826238
1898,118.41209433338656
1900,90.45896332465026
1905,31.885420070512573
1908,106.08958347830637
1909,105.86818187542671
1913,63.99190207005402
1918,103.90044317064394
1922,299.7389513107004
1923,125.39048470920314
1925,269.1880301496613
1926,143.27845333488116
1927,284.1414351347886
1930,234.1550728157784
1935,69.34194619317871
1939,114.83723025820827
1942,101.58823044817561
1943,238.70972298409367
1948,241.47581327824156
1949,265.52564412508036
1951,104.08326298318131
1953,114.09002282202161
1959,122.82156433714837
1963,18.33353041393113
1967,144.37664687807987
1973,268.6566568463575
1975,26.574613072820238
1976,87.62772821094075
1990,115.80140616376721
1993,114.55799389168148
1997,159.09389774999056
1999,123.71926427616464
2001,284.86044336240764
2004,84.60847995035368
2010,106.57382085349359
2013,132.1692873052762
2017,294.3582521783605
2021,114.99945461256281
2023,149.08603388479426
2026,151.31424702963193
2037,28.91999735185075
2039,180.61031784702567
2041,18.198511977571517
2046,26.838183327149565
2050,18.28107893597881
2060,222.31304757106932
2067,103.30635653394442
2069,148.73919911408228
2072,269.8697245138289
2074,126.40967763254872
2079,124.95079525434376
2083,25.574811067310385
2085,175.79511098935956
2087,17.808678956290397
2093,142.35766413713577
2094,26.151344200529334
2097,30.369868857723706
2103,101.6787627443981
2104,62.92552711502886
2107,178.91090669054796
2108,20.94511813266632
2110,75.31638004940643
2115,187.9236481677438
2117,29.9011046965207
2125,286.4830966244053
2127,252.5284123990336
2133,18.154497557711903
2134,320.25766041512276
2135,121.27828220274154
2141,246.69858734542112
2143,38.63490865041938
2145,85.94726088513463
2146,25.93977051531389
2147,279.5710482565557
2148,63.081238770194204
2149,63.80041467304242
2165,111.85896811628038
2166,178.0625321939237
2177,178.7175896421349
